claude-3-5-haiku-20241022|claude-sonnet-4-20250514_jaccard,claude-3-5-haiku-20241022|claude-sonnet-4-20250514_rbo,claude-3-5-haiku-20241022|claude-sonnet-4-20250514_alpha,gpt-4.1-mini|gpt-4.1_jaccard,gpt-4.1-mini|gpt-4.1_rbo,gpt-4.1-mini|gpt-4.1_alpha,claude-3-5-haiku-20241022|gpt-4.1-mini_jaccard,claude-3-5-haiku-20241022|gpt-4.1-mini_rbo,claude-3-5-haiku-20241022|gpt-4.1-mini_alpha,claude-sonnet-4-20250514|gpt-4.1_jaccard,claude-sonnet-4-20250514|gpt-4.1_rbo,claude-sonnet-4-20250514|gpt-4.1_alpha
0.5,0.39,0.08108108108108103,0.692,0.44,0.06043956043956045,0.615,0.386,-0.04081632653061229,0.692,0.543,0.37362637362637363
0.333,0.115,-0.022727272727272707,0.84,0.663,0.12351543942992871,0.2,0.229,-0.022727272727272707,0.714,0.285,-0.03325415676959609
0.294,0.068,0,0.889,0.752,0.39449541284403666,0.294,0.043,0,0.789,0.519,0.09340659340659352
0.222,0.182,-0.0714285714285714,0.625,0.638,0.31086142322097376,0.25,0.261,-0.0714285714285714,0.467,0.605,0.4782608695652174
0.667,0.546,0.3421052631578947,0.643,0.706,0.5342465753424657,0.571,0.551,0.07079646017699115,0.75,0.604,0.30612244897959184
0.692,0.539,0.06849315068493145,0.6,0.496,0.18493150684931503,0.6,0.458,0.19047619047619047,0.692,0.401,-0.047945205479452024
0.533,0.504,0.058295964125560484,0.625,0.61,0.03197674418604646,0.55,0.548,0.05597014925373134,0.476,0.469,0.06666666666666665
0.588,0.589,0.2276119402985075,0.591,0.278,-0.0187353629976581,0.524,0.542,0.14814814814814814,0.5,0.219,0.04470588235294115
0.588,0.389,0.058295964125560484,0.593,0.684,0.12765957446808507,0.455,0.412,-0.02666666666666684,0.652,0.475,0.04123711340206182
0.3,0.069,0,0.267,0.147,-0.03703703703703698,0.125,0.037,0,0.273,0.145,-0.03703703703703698
0.5,0.182,0.10344827586206895,0.667,0.432,-0.029850746268656803,0.462,0.209,0.10344827586206895,0.611,0.529,-0.03587443946188351
0.733,0.575,0.2247191011235955,0.864,0.787,0.1800262812089357,0.435,0.447,-0.026022304832713727,0.545,0.516,0.05135135135135138
0.385,0.297,-0.04651162790697683,0.731,0.631,0.12662721893491125,0.238,0.302,-0.04651162790697683,0.542,0.394,-0.022012578616352085
0.263,0.343,0.10344827586206895,0.762,0.459,0.10144927536231885,0.273,0.487,0.26136363636363635,0.65,0.532,0.165631469979296
0.25,0.094,-0.022727272727272707,0.462,0.568,0.5517241379310345,0.417,0.216,-0.0714285714285714,0.417,0.502,0.4022988505747127
0.545,0.28,-0.04347826086956519,0.7,0.402,0.04245283018867929,0.35,0.272,0.09482758620689657,0.6,0.436,-0.04081632653061229
0.053,0.003,0,0.909,0.647,0.21997621878715812,0.19,0.056,0,0.682,0.523,0.039256198347107474
0.313,0.375,0.3125,0.526,0.213,-0.024390243902439046,0.429,0.295,0.12698412698412698,0.429,0.176,-0.021126760563380254
0.778,0.641,0.17535545023696675,0.714,0.668,0.14634146341463417,0.737,0.426,0.04018912529550833,0.667,0.405,-0.025594149908592323
0.188,0.264,-0.04651162790697683,0.826,0.715,0.13106159895150726,0.227,0.333,-0.04651162790697683,0.619,0.599,0.12195121951219512
0.308,0.219,-0.03125,0.588,0.499,0.2879746835443038,0.429,0.244,-0.03125,0.6,0.444,0.05405405405405406
0.6,0.316,0.0625,0.789,0.517,0.037267080745341574,0.526,0.321,0.058295964125560484,0.526,0.233,0.13249211356466872
0.632,0.619,0.2276119402985075,0.8,0.775,0.13219895287958117,0.524,0.691,0.23048327137546465,0.76,0.713,0.14078374455732945
0.421,0.272,0.0625,0.783,0.542,0.0844250363901019,0.522,0.454,0.045174537987679675,0.5,0.191,-0.022123893805309658
0.357,0.192,-0.03409090909090917,0.632,0.733,0.3144208037825059,0.375,0.181,-0.03409090909090917,0.647,0.399,-0.03370786516853941
0.375,0.166,-0.025641025641025772,0.75,0.604,0.15539305301645334,0.389,0.189,-0.025641025641025772,0.6,0.437,-0.024390243902439046
0.167,0.084,0,0.625,0.731,0.7619047619047619,0.154,0.115,0,0.471,0.631,0.2276119402985075
0.643,0.586,0.33783783783783783,0.593,0.677,0.07810650887573967,0.435,0.73,0.43497757847533625,0.571,0.701,0.13857677902621712
0.143,0.02,0,0.875,0.789,0.8622327790973872,0,0,0,0.706,0.495,-0.032786885245901676
0.444,0.263,-0.06451612903225801,0.643,0.351,-0.04081632653061229,0.333,0.104,-0.01538461538461533,0.6,0.39,0.09302325581395343
0.571,0.541,0.48275862068965514,0.524,0.788,0.6815286624203822,0.35,0.609,0.35344827586206895,0.8,0.611,0.36305732484076436
0.235,0.108,0,0.739,0.246,-0.022727272727272707,0.222,0.035,0,0.696,0.371,-0.02372262773722622
0.5,0.471,0.09482758620689657,0.731,0.485,0.02588996763754048,0.364,0.459,0.08695652173913049,0.56,0.414,0.04123711340206182
0.533,0.336,-0.047945205479452024,0.652,0.298,-0.021069692058346856,0.421,0.391,-0.04081632653061229,0.545,0.647,0.12195121951219512
0.333,0.086,0,0.636,0.287,-0.0269151138716357,0.313,0.131,-0.022727272727272707,0.667,0.522,0.03791469194312791
0.538,0.234,0.11363636363636365,0.619,0.671,0.22981366459627328,0.316,0.272,-0.03409090909090917,0.706,0.396,-0.03503184713375784
0.267,0.183,-0.07692307692307687,0.571,0.564,0.15246636771300448,0.364,0.22,-0.07692307692307687,0.625,0.552,0.0625
0.476,0.321,-0.027027027027026973,0.72,0.278,0.028436018957346043,0.476,0.201,-0.016042780748662944,0.72,0.439,0.07701421800947872
0.214,0.107,0,0.818,0.545,-0.02328966521106257,0.158,0.118,0,0.591,0.344,0.05390835579514819
0.385,0.24,-0.04761904761904767,0.571,0.83,0.4101449275362319,0.24,0.299,0.12698412698412698,0.632,0.462,-0.04150943396226414
0.4,0.278,0.09482758620689657,0.71,0.432,0.06988188976377963,0.192,0.293,0.11016949152542366,0.613,0.639,0.030104712041884918
0.417,0.3,0.12698412698412698,0.533,0.531,0.058295964125560484,0.385,0.118,-0.03125,0.467,0.244,-0.03125
0.455,0.242,-0.04651162790697683,0.6,0.609,0.12420382165605104,0.263,0.322,-0.0714285714285714,0.6,0.398,-0.03587443946188351
0.636,0.493,0.21739130434782616,0.625,0.723,0.09090909090909094,0.368,0.527,0.22413793103448276,0.476,0.63,0.1693989071038251
0.417,0.456,0.21739130434782616,0.667,0.6,0.2834394904458599,0.571,0.584,0.18493150684931503,0.389,0.545,0.07894736842105254
0.6,0.483,0.06557377049180335,0.7,0.645,0.09958506224066388,0.556,0.671,0.27322404371584696,0.667,0.591,0.11716621253406001
0.313,0.268,-0.034482758620689724,0.8,0.603,0.03296703296703307,0.421,0.431,-0.025641025641025772,0.579,0.446,0.2088607594936709
0.345,0.417,0.07567567567567568,0.871,0.712,0.12871287128712872,0.357,0.533,0.06557377049180335,0.788,0.756,0.054668304668304746
0.4,0.204,-0.03703703703703698,0.778,0.515,0.388235294117647,0.182,0.15,-0.03703703703703698,0.545,0.602,0.8470588235294118
0.294,0.231,-0.03409090909090917,0.519,0.506,0.08474576271186451,0.286,0.13,-0.022471910112359605,0.44,0.458,0.11294117647058821
0.167,0.151,-0.025641025641025772,0.5,0.444,0.21739130434782616,0.636,0.24,-0.05263157894736836,0.235,0.443,0.23076923076923073
0.2,0.25,0.4,0.727,0.564,0.21052631578947367,0.182,0.256,0.4,0.8,0.549,0.33628318584070793
0.533,0.5,0.21739130434782616,0.565,0.51,0.03649635036496346,0.316,0.408,0.09482758620689657,0.619,0.622,0.11084905660377364
0.471,0.428,0.05597014925373134,0.65,0.491,-0.024793388429751984,0.381,0.511,0.05660377358490576,0.526,0.311,0.05597014925373134
0.467,0.553,0.4217687074829931,0.5,0.751,0.4444444444444444,0.444,0.448,0.3013698630136986,0.733,0.466,0.12420382165605104
0.375,0.164,-0.0714285714285714,0.5,0.216,-0.034482758620689724,0.188,0.204,0.2857142857142857,0.6,0.367,0.07894736842105254
0.438,0.534,0.09302325581395343,0.667,0.752,0.4444444444444444,0.333,0.547,0.2441860465116279,0.526,0.681,0.3690851735015773
0.357,0.415,0.19594594594594583,0.56,0.526,0.03721682847896446,0.474,0.653,0.27322404371584696,0.429,0.541,0.06849315068493145
0.333,0.204,-0.022727272727272707,0.842,0.597,0.2142857142857143,0.278,0.213,-0.022727272727272707,0.882,0.617,0.3111638954869359
0.571,0.36,-0.05263157894736836,0.667,0.677,0.19293478260869568,0.5,0.313,-0.034482758620689724,0.647,0.494,0.11716621253406001
0.438,0.331,-0.034482758620689724,0.688,0.645,0.2247191011235955,0.533,0.339,-0.04347826086956519,0.5,0.608,0.2276119402985075
0.526,0.563,0.04619565217391308,0.6,0.607,0.24586288416075652,0.524,0.556,0.179245283018868,0.611,0.569,0.19073569482288832
0.571,0.276,0.44000000000000006,0.5,0.694,0.39925373134328357,0.231,0.126,0.2222222222222222,0.25,0.206,0.1235955056179775
0.167,0.305,0.2857142857142857,0.667,0.701,0.2622950819672131,0.188,0.295,0.2857142857142857,0.778,0.738,0.33606557377049184
0.308,0.463,0.16000000000000003,0.708,0.485,-0.020319303338171224,0.211,0.24,-0.07692307692307687,0.522,0.479,0.13249211356466872
0.071,0.067,-0.03703703703703698,0.524,0.779,0.5238095238095237,0.211,0.181,-0.03703703703703698,0.714,0.582,0.04977375565610864
0.2,0.17,-0.0714285714285714,0.611,0.709,0.13533834586466165,0.176,0.289,-0.15384615384615374,0.688,0.401,-0.03759398496240607
0.7,0.294,-0.05263157894736836,0.706,0.732,0.4114441416893734,0.6,0.548,0.18493150684931503,0.571,0.309,-0.05263157894736836
0.333,0.338,0.31851851851851853,0.905,0.757,0.23127463863337716,0.6,0.705,0.14179104477611937,0.524,0.524,0.05597014925373134
0.5,0.502,0.0625,0.783,0.68,0.07994757536041952,0.476,0.427,0.0625,0.792,0.544,0.027283511269276417
0.474,0.423,0.07567567567567568,0.76,0.778,0.16504854368932043,0.391,0.27,-0.027027027027026973,0.667,0.325,0.08943089430894313
0.267,0.109,-0.03703703703703698,0.647,0.5,0.20382165605095548,0.188,0.101,0,0.474,0.65,0.2088607594936709
0.375,0.124,-0.03703703703703698,0.5,0.44,0.08695652173913049,0.333,0.232,-0.07692307692307687,0.417,0.391,0.10344827586206895
0.167,0.061,0,0.75,0.626,0.07591933570581266,0.091,0.04,0,0.696,0.394,-0.022727272727272707
0.385,0.189,-0.04651162790697683,0.56,0.82,0.46376811594202905,0.263,0.217,-0.04651162790697683,0.5,0.676,0.3650793650793651
0.474,0.518,0.12195121951219512,0.947,0.617,0.08646003262642754,0.6,0.654,0.2663043478260869,0.65,0.569,0.2622950819672131
0.467,0.419,0.11363636363636365,0.84,0.662,0.024970273483947647,0.28,0.41,0.1235955056179775,0.636,0.554,0.24941176470588233
0.25,0.389,0.22413793103448276,0.6,0.684,0.43497757847533625,0.4,0.492,0.09482758620689657,0.438,0.517,0.0625
0.385,0.39,0.22413793103448276,0.556,0.683,0.20634920634920628,0.278,0.513,0.34782608695652173,0.353,0.527,0.2810810810810811
0.444,0.259,0.07065217391304346,0.625,0.498,0.03338171262699563,0.364,0.327,0.06557377049180335,0.458,0.432,-0.020576131687242816
0.2,0.205,-0.03703703703703698,0.773,0.507,0.13702623906705536,0.143,0.097,0,0.65,0.51,0.04619565217391308
0.214,0.142,-0.03703703703703698,0.563,0.586,0.2276119402985075,0.143,0.165,-0.07692307692307687,0.625,0.37,-0.031746031746031855
0.333,0.36,0.16279069767441856,0.696,0.489,0.10000000000000009,0.294,0.377,0.18181818181818188,0.682,0.419,-0.0187353629976581
0.769,0.456,0.14864864864864857,0.8,0.648,0.15539305301645334,0.5,0.251,0.07488986784140972,0.611,0.333,-0.026022304832713727
0.538,0.416,-0.047945205479452024,0.667,0.715,0.26016260162601634,0.5,0.334,-0.04081632653061229,0.375,0.434,0.15246636771300448
0.167,0.226,-0.07692307692307687,0.786,0.715,0.47924528301886793,0.308,0.113,0.2222222222222222,0.375,0.181,-0.027027027027026973
0.733,0.469,0.22180451127819545,0.579,0.711,0.39925373134328357,0.579,0.661,0.13857677902621712,0.733,0.474,0.05243445692883886
0.313,0.422,0.16279069767441856,0.647,0.506,0.04761904761904756,0.333,0.441,0.1428571428571429,0.611,0.468,0.04761904761904756
0.5,0.525,0.21052631578947367,0.625,0.646,0.03338171262699563,0.4,0.676,0.3421052631578947,0.4,0.537,0.10882956878850103
0.714,0.382,0.278688524590164,0.6,0.199,-0.058139534883721034,0.667,0.44,0.278688524590164,0.857,0.229,-0.08196721311475397
0.214,0.174,-0.03703703703703698,0.632,0.522,-0.028368794326241176,0.267,0.349,-0.11999999999999988,0.45,0.527,0.21135646687697163
0.727,0.574,0.4178082191780822,0.706,0.694,0.28115015974440893,0.625,0.752,0.580110497237569,0.692,0.524,0.19594594594594583
0.409,0.549,0.07065217391304346,0.808,0.736,0.1245551601423488,0.385,0.55,0.07065217391304346,0.826,0.724,0.07482185273159137
0.5,0.382,0.39534883720930225,1,0.339,0.04999999999999993,0.417,0.24,0.10344827586206895,0.8,0.405,0.0625
0.3,0.461,1,0.636,0.569,0.3421052631578947,0.375,0.435,1,0.667,0.556,0.37362637362637363
0.733,0.523,0.048872180451127845,0.762,0.797,0.42116182572614114,0.571,0.585,0.05243445692883886,0.579,0.633,0.11716621253406001
0.545,0.492,0.2441860465116279,0.789,0.641,0.03526970954356845,0.353,0.456,0.10344827586206895,0.474,0.564,0.1693989071038251
0.75,0.279,0.09836065573770503,0.5,0.467,0.05597014925373134,0.5,0.351,-0.08196721311475397,0.429,0.419,0.22413793103448276
0.467,0.315,-0.03378378378378377,0.875,0.608,0.07591933570581266,0.375,0.59,0.31543624161073835,0.478,0.509,0.04761904761904756
0.778,0.489,0.20353982300884954,0.625,0.509,0.12698412698412698,0.5,0.509,0.21739130434782616,0.5,0.426,-0.04347826086956519
0.8,0.22,-0.05517241379310356,0.091,0.025,0,0.111,0.018,0,0.667,0.204,-0.05517241379310356
0.583,0.397,-0.04081632653061229,0.706,0.307,-0.031746031746031855,0.471,0.287,-0.03378378378378377,0.643,0.489,0.1693989071038251
0.571,0.314,-0.03825136612021862,0.654,0.557,0.09531502423263338,0.333,0.214,0.07567567567567568,0.48,0.285,-0.01845018450184499
0.692,0.302,0.16483516483516492,0.667,0.237,-0.028481012658227778,0.611,0.355,-0.026022304832713727,0.643,0.438,-0.03825136612021862
0.778,0.447,0.33628318584070793,0.389,0.066,-0.006578947368421018,0.412,0.123,-0.008403361344537785,0.545,0.462,0.4736842105263158
0.353,0.416,0.08108108108108103,0.417,0.451,0.1428571428571429,0.4,0.405,0.0872483221476511,0.267,0.42,0.5714285714285714
0.571,0.282,-0.047945205479452024,0.857,0.553,0.22180451127819545,0.533,0.547,0.18493150684931503,0.786,0.288,-0.03759398496240607
0.625,0.353,0.20634920634920628,0.6,0.649,0.24941176470588233,0.579,0.276,0.05362776025236593,0.474,0.511,0.2879746835443038
0.133,0.028,0,0.75,0.468,0.12140575079872207,0.231,0.078,0,0.526,0.594,0.11956521739130432
0.375,0.083,0,0.773,0.424,-0.02328966521106257,0.19,0.275,0.140625,0.714,0.361,-0.0269151138716357
0.063,0.026,0,0.765,0.589,0.03791469194312791,0.063,0.075,0,0.579,0.21,-0.02594339622641506
0.417,0.359,-0.09756097560975618,0.64,0.307,-0.021069692058346856,0.217,0.103,0,0.5,0.281,0.059479553903345694
0.45,0.591,0.17391304347826086,0.818,0.759,0.1357664233576642,0.45,0.696,0.37362637362637363,0.739,0.615,0.0844250363901019
0.7,0.521,0.20353982300884954,0.533,0.491,0.07482993197278909,0.545,0.487,0.21739130434782616,0.533,0.535,0.07482993197278909
0.25,0.312,0.1923076923076923,0.563,0.549,0.05405405405405406,0.2,0.328,0.1923076923076923,0.571,0.493,0.058295964125560484
0.7,0.729,0.3160377358490566,0.692,0.737,0.272189349112426,0.5,0.693,0.252927400468384,0.75,0.736,0.24709302325581384
0.308,0.195,-0.07692307692307687,0.591,0.557,0.04245283018867929,0.2,0.153,-0.03703703703703698,0.647,0.522,0.2857142857142857
0.583,0.53,0.19047619047619047,0.7,0.521,0.3421052631578947,0.583,0.379,0.07482993197278909,0.7,0.37,0.07894736842105254
0.133,0.037,0,0.65,0.565,0.11475409836065575,0.143,0.015,0,0.619,0.56,0.04018912529550833
0.5,0.276,0.07482993197278909,0.4,0.569,0.29032258064516137,0.412,0.589,0.31081081081081074,0.5,0.265,-0.06451612903225801
0.643,0.496,0.05405405405405406,0.667,0.648,0.029585798816567976,0.391,0.526,0.15999999999999992,0.44,0.51,0.06642066420664205
0.308,0.286,-0.04651162790697683,0.8,0.436,0.20382165605095548,0.2,0.34,-0.0714285714285714,0.733,0.303,0.05243445692883886
0.462,0.338,-0.04761904761904767,0.833,0.663,0.47513812154696133,0.333,0.325,-0.04761904761904767,0.923,0.619,0.1320754716981133
0.583,0.353,0.18493150684931503,0.611,0.339,0.05063291139240511,0.389,0.238,-0.02684563758389258,0.769,0.419,0.27322404371584696
0.235,0.122,0,0.579,0.72,0.48698884758364314,0.222,0.13,0,0.611,0.709,0.31343283582089554
0.5,0.145,0,0.563,0.393,0.05243445692883886,0.083,0.241,0,0.154,0.342,0.4
0.538,0.299,0.21052631578947367,0.6,0.235,-0.02594339622641506,0.438,0.278,0.09482758620689657,0.611,0.333,-0.03370786516853941
0.308,0.329,-0.06451612903225801,0.529,0.269,-0.026022304832713727,0.333,0.446,0.29032258064516137,0.438,0.258,0.0625
0.667,0.479,0.07894736842105254,0.765,0.707,0.3127962085308057,0.533,0.387,-0.05263157894736836,0.588,0.625,0.30827067669172936
0.4,0.507,0.39534883720930225,0.684,0.633,0.422360248447205,0.353,0.36,-0.03409090909090917,0.667,0.608,0.11956521739130432
0.357,0.145,-0.03409090909090917,0.667,0.703,0.0857558139534883,0.55,0.623,0.14498141263940512,0.217,0.183,-0.03409090909090917
0.571,0.466,-0.047945205479452024,0.75,0.726,0.359504132231405,0.471,0.501,0.06849315068493145,0.684,0.464,0.04761904761904756
0.308,0.268,0.16279069767441856,0.8,0.601,0.2834394904458599,0.385,0.198,0.18181818181818188,0.857,0.582,0.30827067669172936
0.923,0.63,0.4772727272727273,0.923,0.456,0.1320754716981133,0.857,0.438,0.04153354632587858,0.846,0.575,0.1320754716981133
0.182,0.036,0,0.654,0.652,0.03197674418604646,0.2,0.155,0.18181818181818188,0.667,0.415,0.07919621749408978
0.643,0.567,0.06206896551724139,0.632,0.762,0.39473684210526316,0.474,0.482,0.08108108108108103,0.529,0.542,0.2276119402985075
0.9,0.237,0.06206896551724139,0.857,0.395,-0.03833865814696491,0.692,0.336,0.18493150684931503,0.769,0.298,-0.04972375690607733
0.4,0.353,-0.08196721311475397,0.524,0.322,0.04123711340206182,0.375,0.432,-0.08196721311475397,0.722,0.519,0.24407582938388617
0.273,0.376,0.32000000000000006,0.913,0.666,0.026128266033254133,0.304,0.281,0.09333333333333338,0.615,0.533,0.03338171262699563
0.4,0.402,0.37209302325581395,0.467,0.487,0.0625,0.333,0.396,0.37209302325581395,0.25,0.371,0.20134228187919467
0.176,0.135,0,0.429,0.399,0.06557377049180335,0.15,0.247,0.2857142857142857,0.5,0.568,0.06043956043956045
0.667,0.374,0.18493150684931503,0.8,0.648,0.20382165605095548,0.692,0.411,-0.047945205479452024,0.667,0.647,0.2432432432432432
0.6,0.552,0.278688524590164,0.643,0.529,0.15246636771300448,0.5,0.466,0.29032258064516137,0.615,0.577,0.3770491803278688
0.25,0.23,-0.0714285714285714,0.8,0.867,0.3684834123222749,0.043,0.152,-0.0714285714285714,0.5,0.771,0.5660377358490567
0.188,0.35,0.2857142857142857,0.621,0.831,0.46690307328605196,0.143,0.276,0.6153846153846154,0.5,0.325,0.047131147540983576
0,0,0,0.607,0.463,0.040322580645161366,0,0,0,0,0,0
0,0,0,0.583,0.642,0.10663507109004733,0,0,0,0.538,0.605,0.15693430656934304
0.417,0.409,0.32500000000000007,0.5,0.576,0.388235294117647,0.333,0.392,0.12195121951219512,0.462,0.351,0.23529411764705876
0.545,0.553,0.639344262295082,0.4,0.646,0.2692307692307693,0.333,0.58,0.467741935483871,0.615,0.581,0.37362637362637363
0.563,0.435,0.058295964125560484,0.81,0.536,0.034734917733089454,0.556,0.495,-0.04054054054054057,0.667,0.464,-0.024390243902439046
0.471,0.587,0.21739130434782616,0.684,0.581,0.24764150943396235,0.471,0.499,0.23076923076923073,0.6,0.661,0.17730496453900713
0.857,0.297,0.2666666666666666,0.4,0.302,0.16279069767441856,0.667,0.231,0.29032258064516137,0.5,0.308,0.1428571428571429
0.5,0.214,-0.03409090909090917,0.706,0.519,0.040983606557376984,0.4,0.39,0.10344827586206895,0.733,0.36,-0.04054054054054057
0.278,0.273,-0.04651162790697683,0.579,0.353,0.11084905660377364,0.25,0.162,-0.022727272727272707,0.571,0.289,-0.02594339622641506
0.524,0.64,0.1320754716981133,0.7,0.674,0.19073569482288832,0.625,0.515,0.13533834586466165,0.905,0.628,0.2825229960578187
0.273,0.359,0.1428571428571429,0.818,0.756,0.26016260162601634,0.211,0.334,0.1428571428571429,0.409,0.343,-0.02684563758389258
0.5,0.204,-0.15384615384615374,0.4,0.187,-0.07692307692307687,0.3,0.123,0,0.667,0.246,0.16000000000000003
0.667,0.502,0.18493150684931503,0.733,0.659,0.21886792452830195,0.75,0.543,0.17931034482758623,0.786,0.661,0.527027027027027
0.647,0.453,0.059479553903345694,0.769,0.785,0.24630541871921185,0.522,0.613,0.2333333333333334,0.696,0.564,0.04123711340206182
0.667,0.625,0.26430517711171664,0.818,0.751,0.2834645669291339,0.619,0.655,0.19512195121951215,0.636,0.649,0.10515463917525769
0.444,0.312,0.2222222222222222,0.889,0.381,0.33628318584070793,0.444,0.319,0.2222222222222222,0.7,0.366,0.07079646017699115
0.333,0.109,0,0.467,0.608,0.5465116279069767,0.133,0.103,0,0.857,0.473,0.459016393442623
0.556,0.444,0.17391304347826086,0.778,0.462,-0.028368794326241176,0.389,0.401,0.17837837837837833,0.842,0.385,0.09340659340659352
0.5,0.263,-0.058139534883721034,0.526,0.63,0.25,0.5,0.277,-0.03409090909090917,0.444,0.609,0.4782608695652174
0.625,0.547,0.15625,0.368,0.611,0.3804347826086957,0.421,0.55,0.2533333333333333,0.667,0.61,0.37016574585635365
0.059,0.006,0,0.7,0.384,0.04018912529550833,0.067,0.015,0,0.895,0.592,0.03296703296703307
0.238,0.38,0.22413793103448276,0.714,0.532,0.15539305301645334,0.35,0.223,-0.025641025641025772,0.522,0.464,0.22000000000000008
0.619,0.482,-0.02594339622641506,0.571,0.376,-0.025594149908592323,0.5,0.482,-0.021126760563380254,0.565,0.211,0.03649635036496346
0.077,0.002,0,0.833,0.733,0.07482185273159137,0,0,0,0.5,0.609,0.1352201257861636
0.579,0.579,0.05405405405405406,0.679,0.608,0.0742734122712595,0.435,0.596,0.34666666666666657,0.517,0.618,0.14078374455732945
0.3,0.526,0.3015873015873016,0.808,0.648,0.02366863905325456,0.208,0.339,0.140625,0.76,0.699,0.07874015748031504
0.214,0.129,0,0.778,0.45,0.09958506224066388,0.188,0.082,0,0.875,0.629,0.11232876712328765
0.4,0.59,0.15246636771300448,0.762,0.558,0.0325203252032521,0.5,0.546,0.058295964125560484,0.591,0.578,0.09836065573770492
0.545,0.459,0.07894736842105254,0.722,0.684,0.26430517711171664,0.389,0.497,0.09482758620689657,0.533,0.608,0.19047619047619047
0.313,0.331,0.21739130434782616,0.684,0.589,0.17730496453900713,0.353,0.56,0.21739130434782616,0.5,0.393,0.13249211356466872
0.095,0.074,0,0.438,0.617,0.03263707571801577,0.1,0.021,0,0.469,0.552,0.03301886792452835
0.19,0.067,0,0.793,0.751,0.14534883720930236,0.148,0.058,0,0.643,0.654,0.17514792899408282
0.615,0.491,0.1693989071038251,0.545,0.656,0.10874704491725773,0.579,0.69,0.2432432432432432,0.471,0.507,0.17391304347826086
0.667,0.626,0.14479638009049778,0.524,0.554,-0.02717391304347827,0.611,0.693,0.24663677130044837,0.333,0.404,0.12668463611859837
0.294,0.183,-0.03125,0.682,0.751,0.165631469979296,0.227,0.131,-0.01538461538461533,0.455,0.436,0.043209876543209846
0.474,0.465,0.17837837837837833,0.696,0.317,0.13953488372093015,0.318,0.156,-0.021505376344086002,0.652,0.554,0.14910858995137766
0.6,0.365,-0.07058823529411762,0.636,0.535,0.20353982300884954,0.417,0.415,0.09302325581395343,0.545,0.392,0.3421052631578947
0.538,0.558,0.09302325581395343,0.588,0.332,-0.031746031746031855,0.429,0.301,-0.03409090909090917,0.588,0.549,0.20634920634920628
0.583,0.425,-0.05263157894736836,0.583,0.19,-0.04081632653061229,0.7,0.191,-0.05263157894736836,0.5,0.402,0.06557377049180335
0.667,0.398,0.04245283018867929,0.55,0.745,0.2663043478260869,0.778,0.402,-0.03080568720379162,0.619,0.671,0.11956521739130432
0.167,0.086,-0.03703703703703698,0.75,0.712,0.20127795527156545,0.214,0.106,-0.03703703703703698,0.563,0.603,0.2692307692307693
0.278,0.204,-0.03125,0.778,0.673,0.22821576763485474,0.375,0.264,-0.04761904761904767,0.737,0.666,0.1639004149377593
0.143,0.123,-0.0714285714285714,0.808,0.826,0.21143473570658045,0.12,0.094,0,0.654,0.78,0.27132701421800953
0.619,0.717,0.12420382165605104,0.905,0.758,0.23127463863337716,0.65,0.691,0.3650793650793651,0.864,0.677,0.23228346456692917
0.375,0.275,-0.03125,0.516,0.476,-0.021857923497267784,0.2,0.144,-0.01538461538461533,0.5,0.722,0.2969072164948453
0.625,0.484,0.819672131147541,0.357,0.427,0.09302325581395343,0.462,0.465,0.23529411764705876,0.444,0.466,0.6451612903225807
0.769,0.381,0.16483516483516492,1,0.452,0.04166666666666663,0.692,0.316,-0.0439560439560438,0.667,0.297,0.048872180451127845
0.615,0.481,0.1693989071038251,0.722,0.421,0.12698412698412698,0.438,0.468,0.1693989071038251,0.611,0.42,0.05405405405405406
0.471,0.181,-0.02684563758389258,0.818,0.735,0.5152838427947599,0.474,0.291,-0.02684563758389258,0.609,0.481,0.10330578512396693
0.545,0.348,0.11290322580645162,0.563,0.187,-0.032608695652173836,0.333,0.249,0.11290322580645162,0.733,0.262,-0.04054054054054057
0.529,0.563,0.2276119402985075,0.765,0.73,0.33787465940054495,0.625,0.678,0.31086142322097376,0.667,0.585,0.19293478260869568
0.1,0.227,0.2857142857142857,0.615,0.642,0.3421052631578947,0.231,0.295,0.2857142857142857,0.6,0.509,0.4736842105263158
0.2,0.318,0.23076923076923084,0.667,0.63,0.33628318584070793,0.25,0.316,0.2857142857142857,0.889,0.423,0.20353982300884954
0.429,0.474,0.3589743589743589,0.842,0.666,0.1639004149377593,0.421,0.357,-0.05263157894736836,0.474,0.296,-0.029850746268656803
0.316,0.244,-0.03409090909090917,0.615,0.544,0.23529411764705888,0.174,0.131,0.1235955056179775,0.538,0.327,0.03877221324717295
0.391,0.55,0.17391304347826086,0.76,0.724,0.13333333333333341,0.429,0.552,0.17837837837837833,0.84,0.792,0.0722761596548005
0.083,0.235,0.4,0.407,0.696,0.5291479820627802,0.074,0.123,0,0.458,0.568,0.34080717488789236
0.615,0.62,0.3013698630136986,0.692,0.673,0.6868131868131868,0.583,0.542,0.3013698630136986,0.6,0.586,0.2247191011235955
0.3,0.187,-0.07692307692307687,0.412,0.588,0.3159851301115242,0.231,0.288,-0.07692307692307687,0.4,0.398,0.07482993197278909
0,0,0,0.444,0.474,0.14179104477611937,0,0,0,0.769,0.539,0.14864864864864857
0.467,0.264,-0.047945205479452024,0.647,0.487,-0.029972752043596618,0.438,0.325,-0.04081632653061229,0.588,0.641,0.2857142857142857
